name,city,state,address,phone,website,rating,reviews_count,category,subtypes,latitude,longitude,postal_code,source,confirmed,confidence,place_id,photo,reviews_link,booking_link,maps_link,verified
Clinical Exercise Spokane,Spokane Valley,WA,"1510 N Argonne Rd Ste J, Spokane Valley, WA 99212",5099519476,http://www.spokanepersonaltrainer.com/,5.0,3,Physical fitness program,"Physical fitness program, Physical therapy clinic",47.670732,-117.28217009999999,99212,outscraper,True,high,ChIJh5Rhw5rfYVMRIV-jp3MxH3Y,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8ZiYocrspbc6Is5Tx15Wv4efHrjYU73OsWIw4ya6C80cn5OjvdhA7_onsV1vkxbkgMwLqb-9pypo_3kNtBC5q8G8OgqmqtpNlJ9Jwmkxd24N2Gf0U3gSpkAMYstXKuVJPk_9_1g=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJh5Rhw5rfYVMRIV-jp3MxH3Y&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Clinical+Exercise+Spokane/@47.670732,-117.28217009999999,14z/data=!4m8!1m2!2m1!1sClinical+Exercise+Spokane!3m4!1s0x5361df9ac3619487:0x761f3173a7a35f21!8m2!3d47.670732!4d-117.28217009999999",True
Cystic Fibrosis Center,Norfolk,VA,"601 Childrens Ln, Norfolk, VA 23507",7576687137,https://www.chkd.org/Our-Services/Specialty-Care-and-Programs/Cystic-Fibrosis-Center/,,,Medical clinic,Medical clinic,36.8621682,-76.3020325,23507,outscraper,True,high,ChIJB4EJWBqZuokRPyJo3BlW02E,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCuTz5sE9fTIbrLcOis6pu0GhyyuP3OXCIYRKFtxo4NLwAfy0Tau6szjFVdxAfXoiafkCRkAPqUASVJFo0FRqfqJJIcWkMGBf38Ih1t4gIlDRRKzA2me_yT3x6O5nPKUaEbe_F=w800-h500-k-no,,,"https://www.google.com/maps/place/Cystic+Fibrosis+Center/@36.8621682,-76.3020325,14z/data=!4m8!1m2!2m1!1sCystic+Fibrosis+Center!3m4!1s0x89ba991a58098107:0x61d35619dc68223f!8m2!3d36.8621682!4d-76.3020325",True
LongevityLab,Anchorage,AK,"4007 Old Seward Hwy #500, Anchorage, AK 99504",9073170054,http://www.facebook.com/longevitylabak/,5.0,42.0,Personal trainer,Personal trainer,61.183805799999995,-149.8677076,99504,outscraper,True,high,ChIJqWe6cbyXyFYRmZuNuDX-yig,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHj_kO8i15xde287FLwigTD35_pZtJzk6BIY6kTypsn2GR8O1W0ARG-TgCiJjYz3zbJ8ITpbVyb1uonstuUex9cVp5lfVrdSyMWCwUHmahx6otR_dtnVG-AFUGy6TIBj23EeBqDiw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJqWe6cbyXyFYRmZuNuDX-yig&q=*&authuser=0&hl=en&gl=US,https://www.mindbodyonline.com/explore/locations/longevitylab?rwg_token=AFd1xnFrNN1SssA8_8_vGGloMJZ1s0uibGwJreHgKzlcCq1aI2A9p-XfpISOTRg4N_g-fu5EgGYER4Jx1Vy_-AlyPs8cErXxczQB2PhGZstt8wkRVJYKSa0=,"https://www.google.com/maps/place/LongevityLab/@61.183805799999995,-149.8677076,14z/data=!4m8!1m2!2m1!1sLongevityLab!3m4!1s0x56c897bc71ba67a9:0x28cafe35b88d9b99!8m2!3d61.183805799999995!4d-149.8677076",True
U of A Exercise Science Research Center,Fayetteville,AR,"155 N Stadium Dr Room 321, Fayetteville, AR 72701",4795756762,https://exercisescience.uark.edu/,,,Research institute,Research institute,36.064470299999996,-94.1780951,72701,outscraper,True,high,ChIJdaHRuuNvyYcR2gXBtMimtsM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dl4er7jNTwmWTp9nMBKcyQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=100.112885&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/U+of+A+Exercise+Science+Research+Center/@36.064470299999996,-94.1780951,14z/data=!4m8!1m2!2m1!1sU+of+A+Exercise+Science+Research+Center!3m4!1s0x87c96fe3bad1a175:0xc3b6a6c8b4c105da!8m2!3d36.064470299999996!4d-94.1780951",False
University of Delaware Kinesiology and Applied Physiology,Newark,DE,"540 S College Ave, Newark, DE 19713",3028312937,http://www.udel.edu/kaap,5.0,1.0,University,University,39.664977,-75.7539134,19713,outscraper,True,high,ChIJY_m0G4Wpx4kR0H24Ue5-dgU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHChSiR3NlHlliJhVgjXbImBaT2YJjlOHKF8Ufo7k4-2JjZTuHrcNx93J5fxA3t3Z-_Rjx8dCaA6FqiBzXMh7vuKNYhMmUIZKREn6FtTlOscEUJXtSeWAPgwIQ36nuZP1LAinQM=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJY_m0G4Wpx4kR0H24Ue5-dgU&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/University+of+Delaware+Kinesiology+and+Applied+Physiology/@39.664977,-75.7539134,14z/data=!4m8!1m2!2m1!1sUniversity+of+Delaware+Kinesiology+and+Applied+Physiology!3m4!1s0x89c7a9851bb4f963:0x5767eee51b87dd0!8m2!3d39.664977!4d-75.7539134",True
The Distance Project,Freeport,ME,"291 US-1, Freeport, ME 04032",2074231423,https://physiologyfirst.org/,5.0,6.0,Gym,Gym,43.826146,-70.1356831,04032,outscraper,True,high,ChIJbRg3B7-AskwRsctWIcWEOkE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wF1YwKhqaoFTiJrPhcfVUg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=169.75285&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJbRg3B7-AskwRsctWIcWEOkE&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/The+Distance+Project/@43.826146,-70.1356831,14z/data=!4m8!1m2!2m1!1sThe+Distance+Project!3m4!1s0x4cb280bf0737186d:0x413a84c52156cbb1!8m2!3d43.826146!4d-70.1356831",True
Sanford Sports Science,Sioux Falls,SD,"2215 W Pentagon Pl, Sioux Falls, SD 57107",6053127870,https://www.sanfordsports.com/about-us/sports-science?yxt_info=sanford-location-b947cf30-c477-4440-bb94-fe96baf098b1&y_source=1_MTA2MTkxNjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,Recreation center,"Recreation center, Sports medicine clinic",43.5899285,-96.7551345,57107,outscraper,True,high,ChIJu6ngYYy1jocRD43NSNd3U8Y,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHH_lgmLRjNTL7jLy5tZ4Uv4PLuXb2TmuX6jOI6G4u8AEu7udHgs6_Dy521SDXNu81X9g4so6j6ya3wHCXhE_u9kqQeMG6vyr9RLUkeXqB3Xg32tHkC0VBpxa_S9cNsHOnei-V8=w800-h500-k-no,,https://www.mysanfordchart.org/MyChart/?y_source=1_MTA2MTkxNjAtNzE1LWxvY2F0aW9uLnJlc2VydmF0aW9uX3VybA==,"https://www.google.com/maps/place/Sanford+Sports+Science/@43.5899285,-96.7551345,14z/data=!4m8!1m2!2m1!1sSanford+Sports+Science!3m4!1s0x878eb58c61e0a9bb:0xc65377d748cd8d0f!8m2!3d43.5899285!4d-96.7551345",True
Rehabilitation and Movement Science Department,Burlington,VT,"Rowell Hall, 106 Carrigan Drive, Burlington, VT 05405",,,5.0,1,University,University,44.4777894,-73.1944961,05405,outscraper,True,high,ChIJQ-17okR6ykwR9qMV0jE75iM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EzTFc-e_AHfBoamXwKog-w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=2.208788&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJQ-17okR6ykwR9qMV0jE75iM&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Rehabilitation+and+Movement+Science+Department/@44.4777894,-73.1944961,14z/data=!4m8!1m2!2m1!1sRehabilitation+and+Movement+Science+Department!3m4!1s0x4cca7a44a27bed43:0x23e63b31d215a3f6!8m2!3d44.4777894!4d-73.1944961",False
CMAH Lab,Ann Arbor,MI,"830 N University Ave, Ann Arbor, MI 48109",7346157587,http://cmah.kines.umich.edu/,,,Physical fitness program,Physical fitness program,42.2779265,-83.73891429999999,48109,outscraper,True,high,ChIJkQZZDEOuPIgRCFWx83sUL4w,,,,"https://www.google.com/maps/place/CMAH+Lab/@42.2779265,-83.73891429999999,14z/data=!4m8!1m2!2m1!1sCMAH+Lab!3m4!1s0x883cae430c590691:0x8c2f147bf3b15508!8m2!3d42.2779265!4d-83.73891429999999",False
Department of Physiology,Detroit,MI,"Gordon H. Scott Hall of Basic Medical Sciences, 540 E Canfield St Suite 5374, Detroit, MI 48201",,http://www.physiology.org/,,,,Academic department,42.3544688,-83.0557609,48201,outscraper,True,high,ChIJc1vWP8fSJIgRmtM0bYH7fXQ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ufa03ORqsXF2HVv_U8j9zg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=336.6573&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Department+of+Physiology/@42.3544688,-83.0557609,14z/data=!4m8!1m2!2m1!1sDepartment+of+Physiology!3m4!1s0x8824d2c73fd65b73:0x747dfb816d34d39a!8m2!3d42.3544688!4d-83.0557609",False
"WSU Department of Health, Exercise, and Sports",Detroit,MI,"Education Building, 5425 Gullen Mall Suite 306, Detroit, MI 48202",,https://education.wayne.edu/health-exercise-sports,,,,Academic department,42.3590077,-83.0714682,48202,outscraper,True,high,ChIJfXRaRwDTJIgR5dTaxcXHV-Y,,,,"https://www.google.com/maps/place/WSU+Department+of+Health%2C+Exercise%2C+and+Sports/@42.3590077,-83.0714682,14z/data=!4m8!1m2!2m1!1sWSU+Department+of+Health%2C+Exercise%2C+and+Sports!3m4!1s0x8824d300475a747d:0xe657c7c5c5dad4e5!8m2!3d42.3590077!4d-83.0714682",False
U of U Sayu Lab for Biomechanics and Locomotion,Salt Lake City,UT,"383 Colorow Dr #4, Salt Lake City, UT 84108",,https://health.utah.edu/health-kinesiology/research/takahashi-lab,5.0,1,Laboratory,Laboratory,40.7615085,-111.8219424,84108,outscraper,True,high,ChIJoSBCFgBfUocR3s7P2liLeC4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_G6RCYetePVLNRuIQmZRFA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=43.017258&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJoSBCFgBfUocR3s7P2liLeC4&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/U+of+U+Sayu+Lab+for+Biomechanics+and+Locomotion/@40.7615085,-111.8219424,14z/data=!4m8!1m2!2m1!1sU+of+U+Sayu+Lab+for+Biomechanics+and+Locomotion!3m4!1s0x87525f00164220a1:0x2e788b58dacfcede!8m2!3d40.7615085!4d-111.8219424",False
Department of Exercise Sciences,Provo,UT,"Field House Dr 106 SFH, Provo, UT 84604",8014226507,https://exsc.byu.edu/?y_source=1_MjAxNzE5ODE3OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,5,1,Academic department,Academic department,40.2474443,-111.65433259999999,84604,outscraper,True,high,ChIJIYCLu7CQTYcREWizSe-qa_s,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rxNVGoqpfUaqnpjpYWn-kA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=168.99738&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJIYCLu7CQTYcREWizSe-qa_s&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Department+of+Exercise+Sciences/@40.2474443,-111.65433259999999,14z/data=!4m8!1m2!2m1!1sDepartment+of+Exercise+Sciences!3m4!1s0x874d90b0bb8b8021:0xfb6baaef49b36811!8m2!3d40.2474443!4d-111.65433259999999",True
Physical Exercise Activity Kinesiology Laboratory,Rochester,NY,"601 Elmwood Ave, Rochester, NY 14642",,,,,University,University,43.123114699999995,-77.624972,14642,outscraper,True,high,ChIJM3RdAMy01okRgNhJoA_c4Ls,,,,"https://www.google.com/maps/place/Physical+Exercise+Activity+Kinesiology+Laboratory/@43.123114699999995,-77.624972,14z/data=!4m8!1m2!2m1!1sPhysical+Exercise+Activity+Kinesiology+Laboratory!3m4!1s0x89d6b4cc005d7433:0xbbe0dc0fa049d880!8m2!3d43.123114699999995!4d-77.624972",False
Rutgers School of Health Professions,Newark,NJ,"65 Bergen St, Newark, NJ 07107",9739725454,https://shp.rutgers.edu/,5.0,4,University,"University, Public university",40.743304099999996,-74.1916555,07107,outscraper,True,high,ChIJyYC5TGBTwokRG5P6S08q3YY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtYYZTjoRJj6mRFwbIdKDNEsu8qHqIL3k0BWtKC1iBQ77rhXHzuxR6CKMZIJOobAlfz5EhEUPGGEW8HG6LNhqqZTrg5cVehSEqBQxYfIxdLAWitj9IY__Ks9GAncx_GlJqpurmlw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJyYC5TGBTwokRG5P6S08q3YY&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Rutgers+School+of+Health+Professions/@40.743304099999996,-74.1916555,14z/data=!4m8!1m2!2m1!1sRutgers+School+of+Health+Professions!3m4!1s0x89c253604cb980c9:0x86dd2a4f4bfa931b!8m2!3d40.743304099999996!4d-74.1916555",True
The Class of 1986 Fitness & Wellness Center/Dillon Gym,Princeton,NJ,"Elm Dr, Princeton, NJ 08540",6092581647,https://www.princeton.edu/campusrec/dillon-gym/,4.5,120.0,Gym,Gym,40.3456097,-74.6587961,08540,outscraper,True,high,ChIJPcXb6sbmw4kR5PJFmmFUetM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHf9SUBKko1pIWgkJ3GKVgr4OshYe7Qw9Lxokxz30C9MJq4m72_MMd02JU-PJ-FirIc9ymIwFOh5pd0Bav-uGZEQiZbhLKamqyqT4eE_hLR8XPrj0NeaSNVRd6RvuQf_xD05MWx=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJPcXb6sbmw4kR5PJFmmFUetM&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/The+Class+of+1986+Fitness+%26+Wellness+Center%2FDillon+Gym/@40.3456097,-74.6587961,14z/data=!4m8!1m2!2m1!1sThe+Class+of+1986+Fitness+%26+Wellness+Center%2FDillon+Gym!3m4!1s0x89c3e6c6eadbc53d:0xd37a54619a45f2e4!8m2!3d40.3456097!4d-74.6587961",True
The Performance Lab,West Hartford,CT,"635 New Park Ave Unit 4B, West Hartford, CT 06110",4753161786,https://www.performancelabct.com/,5,112,Physical therapist,Physical therapist,41.7321463,-72.7269415,06110,outscraper,True,high,ChIJuaVgQ5Ot54kRXPDpvNjPFuU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJD5-_6fI_AWp2VNgI2RhDoGQkBddgj5d49_C2ZSKDx3biTG-LkF-pZgSLABaJOx6cU1vJXmjdSfWuDjOyUZZCaDjHoMJhhHeUj4BzE2n73ahBgOibroqwhOfsvsircusozXsalQ=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJuaVgQ5Ot54kRXPDpvNjPFuU&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/The+Performance+Lab/@41.7321463,-72.7269415,14z/data=!4m8!1m2!2m1!1sThe+Performance+Lab!3m4!1s0x89e7ad934360a5b9:0xe516cfd8bce9f05c!8m2!3d41.7321463!4d-72.7269415",True
The LAB,New Haven,CT,"522 State St, New Haven, CT 06511",4753002188,https://thelab.fit/,4.9,36.0,Gym,Gym,41.307547199999995,-72.92116539999999,06511,outscraper,True,high,ChIJz8Kd_l3Z54kRuYsKwGgAm84,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0CiqleEg3jenpaSaCva3HwkzJaWHHZ7rak-Hg1StmzG4pyOIrEDpSPyv4nJEUkgAIvkCOSxQGTi1cff3o-5pXgKG39oGKT78ke1kOiDqJabr1ZR_ELUp3lSrUtFORAlMUFJoK=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJz8Kd_l3Z54kRuYsKwGgAm84&q=*&authuser=0&hl=en&gl=US,https://thelab.wodify.com/OnlineSalesPortal/Home.aspx,"https://www.google.com/maps/place/The+LAB/@41.307547199999995,-72.92116539999999,14z/data=!4m8!1m2!2m1!1sThe+LAB!3m4!1s0x89e7d95dfe9dc2cf:0xce9b0068c00a8bb9!8m2!3d41.307547199999995!4d-72.92116539999999",True
Yale School of Medicine: Cellular and Molecular Physiology,New Haven,CT,"333 Cedar St, New Haven, CT 06510",,http://physiology.yale.edu/,,,University,University,41.303305099999996,-72.93378369999999,06510,outscraper,True,high,ChIJEZ3x-k3Y54kRMgR9WtjcRoQ,,,,"https://www.google.com/maps/place/Yale+School+of+Medicine%3A+Cellular+and+Molecular+Physiology/@41.303305099999996,-72.93378369999999,14z/data=!4m8!1m2!2m1!1sYale+School+of+Medicine%3A+Cellular+and+Molecular+Physiology!3m4!1s0x89e7d84dfaf19d11:0x8446dcd85a7d0432!8m2!3d41.303305099999996!4d-72.93378369999999",False
Department of Cell Biology and Physiology,Chapel Hill,NC,"Chapel Hill, NC 27599",,https://www.med.unc.edu/cellbiophysio/,5.0,1.0,Academic department,Academic department,35.9028786,-79.0552366,27599,outscraper,True,high,ChIJR915zfrCrIkRWp3CZz4xRGU,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Eib4T4HV4KbHin1nq_d2fQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=13.292161&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJR915zfrCrIkRWp3CZz4xRGU&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Department+of+Cell+Biology+and+Physiology/@35.9028786,-79.0552366,14z/data=!4m8!1m2!2m1!1sDepartment+of+Cell+Biology+and+Physiology!3m4!1s0x89acc2facd79dd47:0x6544313e67c29d5a!8m2!3d35.9028786!4d-79.0552366",False
UO Exercise & Environmental Physiology Labs,Eugene,OR,"Bowerman Sports Science Center, 1540 E 15th Ave, Eugene, OR 97403",5413464114,https://bssc.uoregon.edu/eeplabs/,,,Laboratory,Laboratory,44.0431842,-123.07150259999999,97403,outscraper,True,high,ChIJsbsArOsfwVQRnQygLqe-NAA,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dvJM7s-HuGB0fTVW67Zf9g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=171.20752&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/UO+Exercise+%26+Environmental+Physiology+Labs/@44.0431842,-123.07150259999999,14z/data=!4m8!1m2!2m1!1sUO+Exercise+%26+Environmental+Physiology+Labs!3m4!1s0x54c11febac00bbb1:0x34bea72ea00c9d!8m2!3d44.0431842!4d-123.07150259999999",False
UF Center for Exercise Science,Gainesville,FL,"1864 Stadium Rd, Gainesville, FL 32603",,https://hhp.ufl.edu/faculty-research/centers-institutes/ces/,,,Research institute,Research institute,29.649453899999997,-82.3472632,32603,outscraper,True,high,ChIJiR27EgCj6IgRpxqD_prz96g,,,,"https://www.google.com/maps/place/UF+Center+for+Exercise+Science/@29.649453899999997,-82.3472632,14z/data=!4m8!1m2!2m1!1sUF+Center+for+Exercise+Science!3m4!1s0x88e8a30012bb1d89:0xa8f7f39afe831aa7!8m2!3d29.649453899999997!4d-82.3472632",False
Penn State Kinesiology,University Park,PA,"276 Recreation Building, University Park, PA 16802",8148634493,https://hhd.psu.edu/kines,5.0,1,University,University,40.795437199999995,-77.8686616,16802,outscraper,True,high,ChIJnRuXhJyozokRqHyhdIpLsxM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE79mS1HuABhfICaaofQbqGURQGBRo9C6gcHk-G3O76_Bl920MnnuNVMH_rx8ueHmnuYbOfUY2glUkNiF8hOCcwm0Ot7ac3Ju6lHgphZ_9i327AsrWC8PRylehvCMIPsG20W4diWg=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJnRuXhJyozokRqHyhdIpLsxM&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Penn+State+Kinesiology/@40.795437199999995,-77.8686616,14z/data=!4m8!1m2!2m1!1sPenn+State+Kinesiology!3m4!1s0x89cea89c84971b9d:0x13b34b8a74a17ca8!8m2!3d40.795437199999995!4d-77.8686616",True
The Katz School of Science and Health at Yeshiva University,New York,NY,"205 Lexington Ave, New York, NY 10016",6465924753,https://www.yu.edu/katz,4.1,24,Graduate school,Graduate school,40.7451661,-73.9802632,10016,outscraper,True,high,ChIJP1Diu-H1wokRT5su1dVxE4Q,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHCvayIQrvMhDdUWLa2H-9O_XS-TGo4ZfnFso4MGuQXsHCHUlsoljlddEo8ZpmaVI2TqrdzxGji2s4yRfL6s35_91tDuhISscPxYXhWEY-whDgCMHSdF2o18eh8sMLqTzTriBL1eZYvfZz=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJP1Diu-H1wokRT5su1dVxE4Q&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/The+Katz+School+of+Science+and+Health+at+Yeshiva+University/@40.7451661,-73.9802632,14z/data=!4m8!1m2!2m1!1sThe+Katz+School+of+Science+and+Health+at+Yeshiva+University!3m4!1s0x89c2f5e1bbe2503f:0x841371d5d52e9b4f!8m2!3d40.7451661!4d-73.9802632",True
Socioneural Physiology Lab,Bloomington,IN,"150 S Woodlawn Ave, Bloomington, IN 47405",8128556619,https://sociophysio.org/contact,5,1,Research institute,Research institute,39.171951,-86.5231606,47405,outscraper,True,high,ChIJY1gh78ZmbIgRZTst1KQxC8w,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vb2LL-gUZOhenBaFlITmVw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=171.6272&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJY1gh78ZmbIgRZTst1KQxC8w&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Socioneural+Physiology+Lab/@39.171951,-86.5231606,14z/data=!4m8!1m2!2m1!1sSocioneural+Physiology+Lab!3m4!1s0x886c66c6ef215863:0xcc0b31a4d42d3b65!8m2!3d39.171951!4d-86.5231606",False
University of Colorado Boulder - Integrative Physiology,Boulder,CO,"354 UCB, Boulder, CO 80309",3034927333,http://www.colorado.edu/iphy,,,Academic department,Academic department,40.007568299999996,-105.2730581,80309,outscraper,True,high,ChIJv2TCWjLsa4cRETmThR895Gs,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOSaOwJza_fFOFJhsM9WpKO9d1WbozcQWzYLgOc9IvD1c7z5u-zyLdIlWgvbmlCEAguNjhZ4wRpcbCGYKcvEHnfaIQNdyZ6em6yRRSVW9uLJqpb71ahDr3FonEP_UbFRRLjlw=w800-h500-k-no,,,"https://www.google.com/maps/place/University+of+Colorado+Boulder+-+Integrative+Physiology/@40.007568299999996,-105.2730581,14z/data=!4m8!1m2!2m1!1sUniversity+of+Colorado+Boulder+-+Integrative+Physiology!3m4!1s0x876bec325ac264bf:0x6be43d1f85933911!8m2!3d40.007568299999996!4d-105.2730581",False
"Exercise, Technology and Cognition Laboratory",Urbana,IL,"Freer Hall, 284, 906 S Goodwin Ave, Urbana, IL 61801",,https://research.illinois.edu/researchunit/exercise-technology-cognition-lab,,,University,University,40.1048188,-88.2228643,61801,outscraper,True,high,ChIJJzehd6DXDIgRSwPM0PH4YYM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zJzrAIuGpiECqIrJP7Scbw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=66.52236&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Exercise%2C+Technology+and+Cognition+Laboratory/@40.1048188,-88.2228643,14z/data=!4m8!1m2!2m1!1sExercise%2C+Technology+and+Cognition+Laboratory!3m4!1s0x880cd7a077a13727:0x8361f8f1d0cc034b!8m2!3d40.1048188!4d-88.2228643",False
Motor Systems Physiology Laboratory,Madison,WI,"647 Bardeen Medical Laboratories, 1532, 1215 Linden Dr, Madison, WI 53706",,,,,,Public university,43.0749333,-89.4070575,53706,outscraper,True,high,ChIJW-9pa8isB4gR8Tje87zkARg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAtajdBnSxb1IQtCl1s_c2_AYoP5jZaDDh_vdbA8wzFkwZBxkCAx8HqGkjZCDHQLl6OokinTNMnuB2sgQMl3wTtYmCTmyZCC7Q9IWHlrkgnmjED_nOWw_pzsARBMdymL_o5GwoUA=w800-h500-k-no,,,"https://www.google.com/maps/place/Motor+Systems+Physiology+Laboratory/@43.0749333,-89.4070575,14z/data=!4m8!1m2!2m1!1sMotor+Systems+Physiology+Laboratory!3m4!1s0x8807acc86b69ef5b:0x1801e4bcf3de38f1!8m2!3d43.0749333!4d-89.4070575",True
UW Department of Kinesiology,Madison,WI,"Medical Sciences Center, 285, 1300 University Ave, Madison, WI 53706",,https://kinesiology.education.wisc.edu/,,,,Academic department,43.074179,-89.40733159999999,53706,outscraper,True,high,ChIJCem93JSsB4gRQ5eHKqsF3FQ,,,,"https://www.google.com/maps/place/UW+Department+of+Kinesiology/@43.074179,-89.40733159999999,14z/data=!4m8!1m2!2m1!1sUW+Department+of+Kinesiology!3m4!1s0x8807ac94dcbde909:0x54dc05ab2a879743!8m2!3d43.074179!4d-89.40733159999999",False
"Department of Kinesiology, Recreation, and Sport Studies",Knoxville,TN,"1914 Andy Holt Ave, Knoxville, TN 37996",8659743340,http://krss.utk.edu/,,,Academic department,"Academic department, University",35.951651,-83.9329396,37996,outscraper,True,high,ChIJgavovlg9XIgRgGHy1SEuepg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VOGOtmL1ui4TB3dZ8XZLwQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=143.75458&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Department+of+Kinesiology%2C+Recreation%2C+and+Sport+Studies/@35.951651,-83.9329396,14z/data=!4m8!1m2!2m1!1sDepartment+of+Kinesiology%2C+Recreation%2C+and+Sport+Studies!3m4!1s0x885c3d58bee8ab81:0x987a2e21d5f26180!8m2!3d35.951651!4d-83.9329396",True
Quest Health & Performance,Knoxville,TN,"5401 Kingston Pike # 350, Knoxville, TN 37919",8654091782,http://www.questhealth.life/,5.0,116.0,Physical therapy clinic,"Physical therapy clinic, Coaching center, Personal trainer, Physical fitness program, Physical therapist, Sports massage therapist, Sports medicine clinic",35.9370638,-83.99230829999999,37919,outscraper,True,high,ChIJQVf7AdkxXIgR3j1MPC1XnSY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgfoCm8c9jZRLziI72jz-DNMWDPgL6tE4cuZeEjEYu7Yw1FLcYV6gDTzF1Rxev8DfzoQAsK37Y0-cZHfmmllSfp-Yt16umWkD57Zyu3F3Cqs_fzku7px6bYGFVcQqIMoe1TNpyPg=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJQVf7AdkxXIgR3j1MPC1XnSY&q=*&authuser=0&hl=en&gl=US,https://link.questhealth.life/widget/bookings/quest-strategy-call,"https://www.google.com/maps/place/Quest+Health+%26+Performance/@35.9370638,-83.99230829999999,14z/data=!4m8!1m2!2m1!1sQuest+Health+%26+Performance!3m4!1s0x885c31d901fb5741:0x269d572d3c4c3dde!8m2!3d35.9370638!4d-83.99230829999999",True
